Population Size, 100
GA Iterations, 100
IPD Iterations, 100
Selection Rate, 0.15
Mutation Rate, 0.05
Fitness Weights, 0, 0, 1, 0, 0, 0
0001100110011101000010001000101001010101001100010110001011010011, 0.875
1100101100111110110110100101011001100001000100111101101000110010, 0.875
1011110110111000100100001001110000001101100101100010111011101010, 0.75
0100001000101100011000000111001101011011000100001101001001100001, 0.75
0001001000011011000110101001010000010010100101000011000000010110, 0.75
1101000100011001001101000010001011110110011101100101011011101010, 0.75
0010101000101010110101010110100011100100101100001101100010011010, 0.75
1101100000010111110001101111000010111010010001100011101111001000, 0.75
0000011111010011100010000101001001011011110111010001011000100100, 0.75
1010011001101100101111111100001100101000001110000011000011100000, 0.625
1001110000111111010001101111101001000001110101000111100000110111, 0.625
0111010101100001010001000101100001100011101100101010010100001000, 0.625
1010110001110111010110010101000000000000111110011101101010111111, 0.625
0001110100110111010000110001110011110100011111111011100001110011, 0.625
0000111111110101111000101101000100100111100100010011001111011110, 0.625
0110010100110001101100111111110010011001101110101010101000110100, 0.625
1000110110010000100101001011101001011111011010111010100111001001, 0.625
0100111010101100011011001000001001010000110101111011000010011111, 0.625
1100100100000110011111100101101100111000000000001000000011011001, 0.625
1000001000000011100010011110101000010000000100110011111011010100, 0.625
0001000101011101000011011010000001111110010111110100101001101001, 0.625
0010111000111111010111101100001110000001101001111000101111111000, 0.625
0110001010000001011101100100100000101111000001100000111011000110, 0.625
1101110111011100011110001001110111001110011111110101101111111010, 0.625
1010100000010010000010000101000001010000011001000111011110010001, 0.625
0111101110011001010111111110011011111011000110110110101001101010, 0.625
0110000100001100111110100110011001000111001100110011111011101011, 0.625
1110000010111101110100110000110000101100101001100110101101000000, 0.625
0110111011010100100011001001100101110110100111000110000001000011, 0.625
0111000100010111101010010100011000001101101011110000010100111010, 0.5
1100101110111000001001000110111111001010111100011101001100111010, 0.5
0000110110010100111110000100011100000011101011111001100111011100, 0.5
0101011100100001000110001101111010000110101101011011110100011110, 0.5
0110110011011110011010010110101111110010000001001011011010010100, 0.5
1010101100110010101000000111011101011100100011010110100100101110, 0.5
0010110001100110101100101100111000111000000110111011110111101001, 0.5
1110001111011110000010000110111110101010010001111010100100101001, 0.5
1111101011100000010011000000001000011010001101000000011011010111, 0.5
0111011110001101011010010000111100101100000010010001101010100100, 0.5
1111101101101011100010010101011110111110000110101111001011100001, 0.5
0110110101011000010000111010010011111000010000001100011111010000, 0.5
1110010001110111001110010011100110101000010001000001011010101001, 0.5
1111101000100101110001011111101100101010000011111101111010111000, 0.5
1101110001011111111101101100001011101010011001000001110000010101, 0.5
1010100101101001001000000001011001000101001010100100011000100111, 0.5
1110110001011101100010000101110100010001001001011011101100100110, 0.5
0000100110111101111000110111100001110001010011111101111101011110, 0.5
1110100000100011100110111001000100111010011000110001111000001110, 0.5
1100101110001011100111001101000111000100010001010100011001101100, 0.5
0000000010101100011000011111010101101111010101011111111000110010, 0.5
0110000010101111110000110111110000010100000110100001100111101110, 0.5
1001111110011011000101100010111010110100111011100010101100110100, 0.5
0101101110000011010101100010101100000011110000011000101101111011, 0.5
1011010110011011110101001001110010110010000011110000001110101011, 0.5
0011010111000000100100101010110000011000100010010000101100011101, 0.5
1011001011000110000011011001100110000100000101011000000111100010, 0.5
0001111111001111001100001100110001011001010100011100111001101101, 0.5
1101111110000101001110011100000101001101111000010111000011000111, 0.5
0001001010111000000101011110101010010110100110111010100101001011, 0.5
0000011010001001111010001101001011011010001101010101110100010111, 0.5
0001001101101010101000011001111000101010000011001100110101110100, 0.375
1111101110010100001101110010001100101001111000100110111100110000, 0.375
0000011001011011011111110001101101111000010010000101110011011100, 0.375
1001111101011011101011011100101000010011011101110100011010000111, 0.375
1100101001101001010010011010101100110100000001000100101110111101, 0.375
1001110011111100111100000001110100001011110100111001111101011011, 0.375
1110000000001011101000011001010000001011101000000111010001011101, 0.375
1011111001011011101111110000100011010001111011110111000110101111, 0.375
0111100110010110101111000000011110000001111011011001000110101001, 0.375
1010110111010101000101110100111101101010110100110100000000010001, 0.375
0011010010000010001001111110000110000100000101011111101110100011, 0.375
0011100111111100100011001100111101000010011011001100100111000100, 0.375
1000011111111100010001110101100001000000001010010000111010000101, 0.375
0101111010111011101110011001111101010011000101010001010100111000, 0.375
0110110100100010100010110001111101011011101010011011010110010000, 0.375
0010110111001001001011101111001110100101111100000010010011011101, 0.375
1000011100000001011011111000010001000111010000110010000100000100, 0.375
0010010100101010011010111101111110001001000100100010111100111000, 0.375
1001100101010111011111100010010111001111010110110110010000101011, 0.375
1100110111111110001011000101110101010001001101001110011010001001, 0.375
1100101111011011010101001110110111000110110111000001110000000011, 0.375
0110010000000100011001110011010011001111100110110010011000110011, 0.375
0110111001010001001001010010110110111000111110100001101101101001, 0.25
0110101100001000001110010000011101001001101011100010111100010100, 0.25
0110001101110010100101110001111111000100010011111001100110110110, 0.25
0110000100100111010001010100110100000011000001101000101011011101, 0.25
1001010011101010100010011000011111011111100111100111101101101101, 0.25
0011001100101010011100010011010111110100101011011100111001010101, 0.25
1001101101111101010001011110100100111011000011000011110110100110, 0.25
0110011100011100000111011110001100000001011101111011100100010101, 0.25
1111011111001101110000010010110110110101011000100101111010111101, 0.25
0001010110110010110111000110001101000010011001001100010111000101, 0.25
1100101100101010010111010100100110010111001010100001100111111111, 0.25
0101001111110100000001001111011101100110011100100100011110010111, 0.125
1011100100110010110000011101010100111101001100010000011110110101, 0.125
1001000100001111011101011011010101101100110101001010010110111110, 0.125
